,rt,response,subj_idx,condition,session,cond_v
255,-1.0,0.0,0,nogo,1.0,nogo1
256,-1.0,0.0,0,nogo,1.0,nogo1
257,-1.0,0.0,0,nogo,1.0,nogo1
258,-1.0,0.0,0,nogo,1.0,nogo1
259,-1.0,0.0,0,nogo,1.0,nogo1
260,-1.0,0.0,0,nogo,1.0,nogo1
261,-1.0,0.0,0,nogo,1.0,nogo1
262,-1.0,0.0,0,nogo,1.0,nogo1
263,-1.0,0.0,0,nogo,1.0,nogo1
264,-1.0,0.0,0,nogo,1.0,nogo1
265,-1.0,0.0,0,nogo,1.0,nogo1
266,-1.0,0.0,0,nogo,1.0,nogo1
267,-1.0,0.0,0,nogo,1.0,nogo1
268,-1.0,0.0,0,nogo,1.0,nogo1
269,-1.0,0.0,0,nogo,1.0,nogo1
270,-1.0,0.0,0,nogo,1.0,nogo1
271,-1.0,0.0,0,nogo,1.0,nogo1
272,-1.0,0.0,0,nogo,1.0,nogo1
273,-1.0,0.0,0,nogo,1.0,nogo1
274,-1.0,0.0,0,nogo,1.0,nogo1
275,-1.0,0.0,0,nogo,1.0,nogo1
276,-1.0,0.0,0,nogo,1.0,nogo1
277,-1.0,0.0,0,nogo,1.0,nogo1
278,-1.0,0.0,0,nogo,1.0,nogo1
279,-1.0,0.0,0,nogo,1.0,nogo1
280,1.3882818162752877,1.0,0,nogo,1.0,nogo1
281,-1.0,0.0,0,nogo,1.0,nogo1
282,-1.0,0.0,0,nogo,1.0,nogo1
283,-1.0,0.0,0,nogo,1.0,nogo1
284,-1.0,0.0,0,nogo,1.0,nogo1
285,-1.0,0.0,0,nogo,1.0,nogo1
286,1.1665017303142382,1.0,0,nogo,1.0,nogo1
287,-1.0,0.0,0,nogo,1.0,nogo1
288,-1.0,0.0,0,nogo,1.0,nogo1
289,-1.0,0.0,0,nogo,1.0,nogo1
290,-1.0,0.0,0,nogo,1.0,nogo1
291,-1.0,0.0,0,nogo,1.0,nogo1
292,1.4819994307726656,1.0,0,nogo,1.0,nogo1
293,-1.0,0.0,0,nogo,1.0,nogo1
294,-1.0,0.0,0,nogo,1.0,nogo1
295,-1.0,0.0,0,nogo,1.0,nogo1
296,-1.0,0.0,0,nogo,1.0,nogo1
297,-1.0,0.0,0,nogo,1.0,nogo1
298,-1.0,0.0,0,nogo,1.0,nogo1
299,-1.0,0.0,0,nogo,1.0,nogo1
300,0.6907131720457766,1.0,1,go,1.0,go1
301,0.7485852074655482,1.0,1,go,1.0,go1
302,5.8562631397733815,1.0,1,go,1.0,go1
303,1.2191109613708764,1.0,1,go,1.0,go1
304,0.49510981070930893,1.0,1,go,1.0,go1
305,1.1737056493723133,1.0,1,go,1.0,go1
306,3.8649449737260766,1.0,1,go,1.0,go1
307,1.1409969098339268,1.0,1,go,1.0,go1
308,2.853548225697719,1.0,1,go,1.0,go1
309,1.0594245660825006,1.0,1,go,1.0,go1
310,-1.0,0.0,1,go,1.0,go1
311,1.234196746804215,1.0,1,go,1.0,go1
312,1.9395146871403648,1.0,1,go,1.0,go1
313,0.7777750647082293,1.0,1,go,1.0,go1
314,-1.0,0.0,1,go,1.0,go1
315,-1.0,0.0,1,go,1.0,go1
316,0.6039683057808614,1.0,1,go,1.0,go1
317,1.633172037490233,1.0,1,go,1.0,go1
318,1.3347826715032811,1.0,1,go,1.0,go1
319,0.997248268216795,1.0,1,go,1.0,go1
320,0.7327836154397411,1.0,1,go,1.0,go1
321,0.5582984691485163,1.0,1,go,1.0,go1
322,0.778911882749419,1.0,1,go,1.0,go1
323,1.7988781320690825,1.0,1,go,1.0,go1
324,-1.0,0.0,1,go,1.0,go1
325,0.7566773376002369,1.0,1,go,1.0,go1
326,1.2996394992919906,1.0,1,go,1.0,go1
327,2.7454649963454703,1.0,1,go,1.0,go1
328,0.9012129551844972,1.0,1,go,1.0,go1
329,-1.0,0.0,1,go,1.0,go1
330,0.5695666938819413,1.0,1,go,1.0,go1
331,1.1220517852591958,1.0,1,go,1.0,go1
332,-1.0,0.0,1,go,1.0,go1
333,2.0130600690274543,1.0,1,go,1.0,go1
334,0.6963304276415737,1.0,1,go,1.0,go1
335,1.054762844623461,1.0,1,go,1.0,go1
336,-1.0,0.0,1,go,1.0,go1
337,0.9714739163370429,1.0,1,go,1.0,go1
338,0.8204459555307564,1.0,1,go,1.0,go1
339,0.5692591142705795,1.0,1,go,1.0,go1
340,-1.0,0.0,1,go,1.0,go1
341,3.7833328828899564,1.0,1,go,1.0,go1
342,3.1078637662872493,1.0,1,go,1.0,go1
343,0.6104664668538546,1.0,1,go,1.0,go1
344,-1.0,0.0,1,go,1.0,go1
345,1.0208766185715106,1.0,1,go,1.0,go1
346,0.5915025095410322,1.0,1,go,1.0,go1
347,-1.0,0.0,1,go,1.0,go1
348,-1.0,0.0,1,go,1.0,go1
349,0.9492471333971356,1.0,1,go,1.0,go1
350,0.514019495434186,1.0,1,go,1.0,go1
351,0.6682901829526574,1.0,1,go,1.0,go1
352,-1.0,0.0,1,go,1.0,go1
353,-1.0,0.0,1,go,1.0,go1
354,-1.0,0.0,1,go,1.0,go1
355,0.5361783666691531,1.0,1,go,1.0,go1
356,0.7175849850442519,1.0,1,go,1.0,go1
357,0.9559600004805058,1.0,1,go,1.0,go1
358,-1.0,0.0,1,go,1.0,go1
359,-1.0,0.0,1,go,1.0,go1
360,0.5836801940454457,1.0,1,go,1.0,go1
361,0.7212076920000217,1.0,1,go,1.0,go1
362,0.5517676360354737,1.0,1,go,1.0,go1
363,0.5811209497027783,1.0,1,go,1.0,go1
364,0.46533677039971477,1.0,1,go,1.0,go1
365,2.091519635746864,1.0,1,go,1.0,go1
366,-1.0,0.0,1,go,1.0,go1
367,0.8076159913248712,1.0,1,go,1.0,go1
368,-1.0,0.0,1,go,1.0,go1
369,0.6392009009529458,1.0,1,go,1.0,go1
370,0.7165131419354565,1.0,1,go,1.0,go1
371,-1.0,0.0,1,go,1.0,go1
372,0.7205120152171705,1.0,1,go,1.0,go1
373,0.6513067462463271,1.0,1,go,1.0,go1
374,0.7661728043316619,1.0,1,go,1.0,go1
375,-1.0,0.0,1,go,1.0,go1
376,0.8021419690933015,1.0,1,go,1.0,go1
377,1.05479353888617,1.0,1,go,1.0,go1
378,-1.0,0.0,1,go,1.0,go1
379,2.0786814443453947,1.0,1,go,1.0,go1
380,0.9446535259220319,1.0,1,go,1.0,go1
381,0.6761004589284553,1.0,1,go,1.0,go1
382,-1.0,0.0,1,go,1.0,go1
383,2.5167220793848304,1.0,1,go,1.0,go1
384,-1.0,0.0,1,go,1.0,go1
385,-1.0,0.0,1,go,1.0,go1
386,-1.0,0.0,1,go,1.0,go1
387,-1.0,0.0,1,go,1.0,go1
388,1.3233456740230092,1.0,1,go,1.0,go1
389,2.5985274079257006,1.0,1,go,1.0,go1
390,0.5304775386667101,1.0,1,go,1.0,go1
391,0.7430163781973979,1.0,1,go,1.0,go1
392,0.6289420748142817,1.0,1,go,1.0,go1
393,1.1863939054493124,1.0,1,go,1.0,go1
394,1.0703452716251276,1.0,1,go,1.0,go1
395,0.5423471501328874,1.0,1,go,1.0,go1
396,-1.0,0.0,1,go,1.0,go1
397,0.7365903151445781,1.0,1,go,1.0,go1
398,-1.0,0.0,1,go,1.0,go1
399,0.6448563988065826,1.0,1,go,1.0,go1
400,0.6754484116916448,1.0,1,go,1.0,go1
401,-1.0,0.0,1,go,1.0,go1
402,1.0206482160499017,1.0,1,go,1.0,go1
403,0.4691004150631454,1.0,1,go,1.0,go1
404,0.7608384051331125,1.0,1,go,1.0,go1
405,1.1736734072746482,1.0,1,go,1.0,go1
406,-1.0,0.0,1,go,1.0,go1
407,0.92931196860457,1.0,1,go,1.0,go1
408,2.63358273784224,1.0,1,go,1.0,go1
409,0.7174766777871332,1.0,1,go,1.0,go1
410,-1.0,0.0,1,go,1.0,go1
411,0.4687236502646779,1.0,1,go,1.0,go1
412,-1.0,0.0,1,go,1.0,go1
413,-1.0,0.0,1,go,1.0,go1
414,2.135775973571281,1.0,1,go,1.0,go1
415,1.4048121494406205,1.0,1,go,1.0,go1
416,2.1614621513320014,1.0,1,go,1.0,go1
417,1.1144402315214414,1.0,1,go,1.0,go1
418,-1.0,0.0,1,go,1.0,go1
419,0.744612554705204,1.0,1,go,1.0,go1
420,-1.0,0.0,1,go,1.0,go1
421,1.1373165841434272,1.0,1,go,1.0,go1
422,1.2983236836010064,1.0,1,go,1.0,go1
423,1.7198497711548106,1.0,1,go,1.0,go1
424,-1.0,0.0,1,go,1.0,go1
425,0.6097164122302936,1.0,1,go,1.0,go1
426,0.7472247767805025,1.0,1,go,1.0,go1
427,-1.0,0.0,1,go,1.0,go1
428,0.707280148289548,1.0,1,go,1.0,go1
429,1.4265973037498059,1.0,1,go,1.0,go1
430,0.5453865230964449,1.0,1,go,1.0,go1
431,1.3639511124917965,1.0,1,go,1.0,go1
432,0.8827838909557643,1.0,1,go,1.0,go1
433,0.9114106840972978,1.0,1,go,1.0,go1
434,-1.0,0.0,1,go,1.0,go1
435,0.7509342214419572,1.0,1,go,1.0,go1
436,0.6749947390191378,1.0,1,go,1.0,go1
437,2.030200501652941,1.0,1,go,1.0,go1
438,-1.0,0.0,1,go,1.0,go1
439,0.6315499740168018,1.0,1,go,1.0,go1
440,1.256125114121622,1.0,1,go,1.0,go1
441,0.5371949687675655,1.0,1,go,1.0,go1
442,0.5427794986730371,1.0,1,go,1.0,go1
443,2.97847340627861,1.0,1,go,1.0,go1
444,0.9126776642183898,1.0,1,go,1.0,go1
445,0.6433861325010526,1.0,1,go,1.0,go1
446,0.8577723177693218,1.0,1,go,1.0,go1
447,0.6775844916775962,1.0,1,go,1.0,go1
448,-1.0,0.0,1,go,1.0,go1
449,4.5298674396231275,1.0,1,go,1.0,go1
450,-1.0,0.0,1,nogo,1.0,nogo1
451,-1.0,0.0,1,nogo,1.0,nogo1
452,-1.0,0.0,1,nogo,1.0,nogo1
453,0.8485231859281992,1.0,1,nogo,1.0,nogo1
454,-1.0,0.0,1,nogo,1.0,nogo1
455,-1.0,0.0,1,nogo,1.0,nogo1
456,-1.0,0.0,1,nogo,1.0,nogo1
457,-1.0,0.0,1,nogo,1.0,nogo1
458,-1.0,0.0,1,nogo,1.0,nogo1
459,-1.0,0.0,1,nogo,1.0,nogo1
460,-1.0,0.0,1,nogo,1.0,nogo1
461,-1.0,0.0,1,nogo,1.0,nogo1
462,-1.0,0.0,1,nogo,1.0,nogo1
463,-1.0,0.0,1,nogo,1.0,nogo1
464,-1.0,0.0,1,nogo,1.0,nogo1
465,0.9376917703073218,1.0,1,nogo,1.0,nogo1
466,-1.0,0.0,1,nogo,1.0,nogo1
467,0.8601690024956781,1.0,1,nogo,1.0,nogo1
468,-1.0,0.0,1,nogo,1.0,nogo1
469,-1.0,0.0,1,nogo,1.0,nogo1
470,-1.0,0.0,1,nogo,1.0,nogo1
471,-1.0,0.0,1,nogo,1.0,nogo1
472,-1.0,0.0,1,nogo,1.0,nogo1
473,-1.0,0.0,1,nogo,1.0,nogo1
474,-1.0,0.0,1,nogo,1.0,nogo1
475,-1.0,0.0,1,nogo,1.0,nogo1
476,-1.0,0.0,1,nogo,1.0,nogo1
477,-1.0,0.0,1,nogo,1.0,nogo1
478,-1.0,0.0,1,nogo,1.0,nogo1
479,-1.0,0.0,1,nogo,1.0,nogo1
480,-1.0,0.0,1,nogo,1.0,nogo1
481,-1.0,0.0,1,nogo,1.0,nogo1
482,-1.0,0.0,1,nogo,1.0,nogo1
483,1.9830919363180652,1.0,1,nogo,1.0,nogo1
484,-1.0,0.0,1,nogo,1.0,nogo1
485,-1.0,0.0,1,nogo,1.0,nogo1
486,-1.0,0.0,1,nogo,1.0,nogo1
487,-1.0,0.0,1,nogo,1.0,nogo1
488,-1.0,0.0,1,nogo,1.0,nogo1
489,-1.0,0.0,1,nogo,1.0,nogo1
490,-1.0,0.0,1,nogo,1.0,nogo1
491,-1.0,0.0,1,nogo,1.0,nogo1
492,-1.0,0.0,1,nogo,1.0,nogo1
493,-1.0,0.0,1,nogo,1.0,nogo1
494,-1.0,0.0,1,nogo,1.0,nogo1
495,0.6998001092938009,1.0,1,nogo,1.0,nogo1
496,-1.0,0.0,1,nogo,1.0,nogo1
497,-1.0,0.0,1,nogo,1.0,nogo1
498,-1.0,0.0,1,nogo,1.0,nogo1
499,-1.0,0.0,1,nogo,1.0,nogo1
500,-1.0,0.0,1,nogo,1.0,nogo1
501,-1.0,0.0,1,nogo,1.0,nogo1
502,-1.0,0.0,1,nogo,1.0,nogo1
503,-1.0,0.0,1,nogo,1.0,nogo1
504,-1.0,0.0,1,nogo,1.0,nogo1
505,-1.0,0.0,1,nogo,1.0,nogo1
506,-1.0,0.0,1,nogo,1.0,nogo1
507,-1.0,0.0,1,nogo,1.0,nogo1
508,-1.0,0.0,1,nogo,1.0,nogo1
509,-1.0,0.0,1,nogo,1.0,nogo1
510,-1.0,0.0,1,nogo,1.0,nogo1
511,-1.0,0.0,1,nogo,1.0,nogo1
512,-1.0,0.0,1,nogo,1.0,nogo1
513,-1.0,0.0,1,nogo,1.0,nogo1
514,-1.0,0.0,1,nogo,1.0,nogo1
515,-1.0,0.0,1,nogo,1.0,nogo1
516,-1.0,0.0,1,nogo,1.0,nogo1
517,-1.0,0.0,1,nogo,1.0,nogo1
518,-1.0,0.0,1,nogo,1.0,nogo1
519,-1.0,0.0,1,nogo,1.0,nogo1
520,-1.0,0.0,1,nogo,1.0,nogo1
521,-1.0,0.0,1,nogo,1.0,nogo1
522,-1.0,0.0,1,nogo,1.0,nogo1
523,-1.0,0.0,1,nogo,1.0,nogo1
524,-1.0,0.0,1,nogo,1.0,nogo1
525,-1.0,0.0,1,nogo,1.0,nogo1
526,-1.0,0.0,1,nogo,1.0,nogo1
527,-1.0,0.0,1,nogo,1.0,nogo1
528,-1.0,0.0,1,nogo,1.0,nogo1
529,-1.0,0.0,1,nogo,1.0,nogo1
530,-1.0,0.0,1,nogo,1.0,nogo1
531,-1.0,0.0,1,nogo,1.0,nogo1
532,-1.0,0.0,1,nogo,1.0,nogo1
533,-1.0,0.0,1,nogo,1.0,nogo1
534,-1.0,0.0,1,nogo,1.0,nogo1
535,-1.0,0.0,1,nogo,1.0,nogo1
536,-1.0,0.0,1,nogo,1.0,nogo1
537,-1.0,0.0,1,nogo,1.0,nogo1
538,-1.0,0.0,1,nogo,1.0,nogo1
539,1.0178578780102856,1.0,1,nogo,1.0,nogo1
540,-1.0,0.0,1,nogo,1.0,nogo1
541,-1.0,0.0,1,nogo,1.0,nogo1
542,-1.0,0.0,1,nogo,1.0,nogo1
543,2.079921977371022,1.0,1,nogo,1.0,nogo1
544,-1.0,0.0,1,nogo,1.0,nogo1
545,-1.0,0.0,1,nogo,1.0,nogo1
546,-1.0,0.0,1,nogo,1.0,nogo1
